population_size,elite_size,mutation_rate,pmx,generations,allow_dups,generation,best_fitness,avg_child_fitness,survival_rate,delta_best,success_ratio,crossover_gain,mutation_gain
10,15,0.1,False,150,False,79,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,80,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,81,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,82,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,83,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,84,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,85,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,86,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,87,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,88,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,89,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,90,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,91,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,92,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,93,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,94,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,95,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,96,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,97,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,98,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,99,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,100,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,101,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,102,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,103,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,104,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,105,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,106,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,107,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,108,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,109,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,110,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,111,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,112,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,113,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,114,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,115,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,116,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,117,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,118,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,119,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,120,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,121,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,122,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,123,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,124,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,125,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,126,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,127,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,128,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,129,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,130,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,131,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,132,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,133,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,134,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,135,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,136,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,137,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,138,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,139,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,140,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,141,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,142,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,143,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,144,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,145,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,146,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,147,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,148,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,149,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
10,15,0.1,False,150,False,150,0.48189654074260946,0.0,1.0,0.0,0.0,0.0,0.0
100,3,0.1,False,150,False,1,0.5331815339161232,0.39385567620042994,0.3333333333333333,0.006261740555986717,0.3402061855670103,0.008123338369517081,0.03872301090539877
100,3,0.1,False,150,False,2,0.5331815339161232,0.37967745231728256,1.0,0.0,0.16494845360824742,-0.011424267424414021,-0.016664623393204445
100,3,0.1,False,150,False,3,0.5381898378619066,0.3885117522768887,0.6666666666666666,0.005008303945783332,0.20618556701030927,0.0003368389767737689,-0.004866299604118052
100,3,0.1,False,150,False,4,0.5381898378619066,0.372547887751599,1.0,0.0,0.1958762886597938,-0.017191002632361015,0.032253208877339797
100,3,0.1,False,150,False,5,0.5381898378619066,0.3691070368989204,1.0,0.0,0.16494845360824742,-0.005633635937217251,-0.03421126043514464
100,3,0.1,False,150,False,6,0.5381898378619066,0.38230743533074246,1.0,0.0,0.28865979381443296,0.010710124704369115,-0.0009715077491475987
100,3,0.1,False,150,False,7,0.5381898378619066,0.3721886345048722,1.0,0.0,0.27835051546391754,-0.009321478662708337,0.006558252683443741
100,3,0.1,False,150,False,8,0.5381898378619066,0.3711927676576894,1.0,0.0,0.21649484536082475,5.005855732243507e-05,-0.02879245729744537
100,3,0.1,False,150,False,9,0.5381898378619066,0.3678547810659629,1.0,0.0,0.23711340206185566,-0.011638056414704038,-0.011644645458462825
100,3,0.1,False,150,False,10,0.5381898378619066,0.37284586169207273,1.0,0.0,0.29896907216494845,0.003872522133384415,-0.00224174349030265
100,3,0.1,False,150,False,11,0.5381898378619066,0.3839473299679377,1.0,0.0,0.28865979381443296,0.008251546775270818,0.015011327663622398
100,3,0.1,False,150,False,12,0.5381898378619066,0.37184075040154185,1.0,0.0,0.23711340206185566,-0.0061355735228179305,0.007617243827318397
100,3,0.1,False,150,False,13,0.5381898378619066,0.3800476169831388,1.0,0.0,0.1958762886597938,-0.0019214085064157267,-0.028834597033707873
100,3,0.1,False,150,False,14,0.5412926501024774,0.371641510199803,0.6666666666666666,0.0031028122405708514,0.23711340206185566,-0.004382536746281141,-0.024584531221994003
100,3,0.1,False,150,False,15,0.5412926501024774,0.391693798064834,1.0,0.0,0.25773195876288657,0.016536449062961776,-0.006605168935536365
100,3,0.1,False,150,False,16,0.5412926501024774,0.3979131133999388,1.0,0.0,0.26804123711340205,0.0008222227937906139,0.007252486583885261
100,3,0.1,False,150,False,17,0.5412926501024774,0.3838756743243647,1.0,0.0,0.21649484536082475,-0.021749079468915584,0.01322358287595361
100,3,0.1,False,150,False,18,0.5625512317848158,0.3964415569406898,0.3333333333333333,0.021258581682338407,0.2268041237113402,-0.0033096416907706437,0.0477677623829621
100,3,0.1,False,150,False,19,0.5625512317848158,0.40002196408004087,1.0,0.0,0.2268041237113402,0.003718947650820363,-0.022120697917012287
100,3,0.1,False,150,False,20,0.5625512317848158,0.3964422710948377,0.6666666666666666,0.0,0.26804123711340205,-0.0033274606826057076,0.007246060945850233
100,3,0.1,False,150,False,21,0.5625512317848158,0.39777000281630304,0.6666666666666666,0.0,0.26804123711340205,0.0022223024027056993,-0.007269078176463626
100,3,0.1,False,150,False,22,0.5625512317848158,0.38644793006436573,1.0,0.0,0.1958762886597938,-0.006482976954529667,0.00865837325742912
100,3,0.1,False,150,False,23,0.5625512317848158,0.38857228814393324,0.6666666666666666,0.0,0.31958762886597936,0.00033324141418807345,-0.010172763094562423
100,3,0.1,False,150,False,24,0.5625512317848158,0.3991083813484163,1.0,0.0,0.25773195876288657,-0.002736781014006159,0.04027422010728989
100,3,0.1,False,150,False,25,0.5625512317848158,0.4073811204190349,1.0,0.0,0.26804123711340205,0.01025374540915082,-0.029203852929456726
100,3,0.1,False,150,False,26,0.5625512317848158,0.40885034212196447,0.6666666666666666,0.0,0.30927835051546393,-0.004260381200548036,-0.026743789074361493
100,3,0.1,False,150,False,27,0.5625512317848158,0.41889412945239646,1.0,0.0,0.20618556701030927,-0.007993743780941443,0.009855538877714216
100,3,0.1,False,150,False,28,0.577614112289492,0.42151526826037905,0.6666666666666666,0.01506288050467619,0.17525773195876287,-0.006981981456620466,-0.018879384613402002
100,3,0.1,False,150,False,29,0.577614112289492,0.42341762936859406,1.0,0.0,0.24742268041237114,0.005139933674099248,0.01417137735730733
100,3,0.1,False,150,False,30,0.577614112289492,0.4253942494660693,1.0,0.0,0.30927835051546393,0.0029994168206686034,0.004649152028655221
100,3,0.1,False,150,False,31,0.582014724664816,0.43312362512875696,0.3333333333333333,0.0044006123753239645,0.28865979381443296,0.006522685722209962,0.014095972107744492
100,3,0.1,False,150,False,32,0.5895000017373597,0.45258878844587486,0.6666666666666666,0.007485277072543761,0.31958762886597936,0.014273059528787673,0.00909560315122998
100,3,0.1,False,150,False,33,0.5895000017373597,0.45910406533217046,0.6666666666666666,0.0,0.24742268041237114,-0.004570698971222144,-0.005074239976937067
100,3,0.1,False,150,False,34,0.5895000017373597,0.4634983752978768,0.3333333333333333,0.0,0.15463917525773196,0.002039557167204179,0.01360339116138859
100,3,0.1,False,150,False,35,0.5895000017373597,0.45673985661186234,1.0,0.0,0.20618556701030927,-0.0033568638420703066,-0.005168033534796495
100,3,0.1,False,150,False,36,0.5895000017373597,0.4532373583982324,0.6666666666666666,0.0,0.26804123711340205,0.0025750538465766195,-0.008535055191069174
100,3,0.1,False,150,False,37,0.5895000017373597,0.46174801714114355,0.6666666666666666,0.0,0.27835051546391754,0.00220157158975201,0.016676201321078277
100,3,0.1,False,150,False,38,0.5895000017373597,0.46793175315038843,1.0,0.0,0.2268041237113402,0.005861406358433234,-0.013760371029073837
100,3,0.1,False,150,False,39,0.5895000017373597,0.4699529909843901,1.0,0.0,0.21649484536082475,-0.002969368420475236,-0.010611361576236466
100,3,0.1,False,150,False,40,0.5895000017373597,0.48114773334586497,1.0,0.0,0.20618556701030927,0.003198301715198915,-0.02372653757921427
100,3,0.1,False,150,False,41,0.5895000017373597,0.4831794484272838,0.6666666666666666,0.0,0.29896907216494845,0.00200360924322836,0.008860156941933588
100,3,0.1,False,150,False,42,0.6082752325019006,0.49155357760625323,0.6666666666666666,0.018775230764540907,0.26804123711340205,0.005566052666083711,-0.013132708904259818
100,3,0.1,False,150,False,43,0.6082752325019006,0.4852242942490538,0.3333333333333333,0.0,0.18556701030927836,-0.006865385757810441,-0.02578680457271476
100,3,0.1,False,150,False,44,0.6082752325019006,0.48526846414962266,1.0,0.0,0.20618556701030927,0.002868095454464494,-0.004475650452917886
100,3,0.1,False,150,False,45,0.6082752325019006,0.4827798496926257,0.6666666666666666,0.0,0.2268041237113402,-0.0017025137187266556,-0.010734930452334009
100,3,0.1,False,150,False,46,0.6098939630453455,0.4961595850960665,0.6666666666666666,0.0016187305434448573,0.24742268041237114,0.006281432614901252,0.007466884581666228
100,3,0.1,False,150,False,47,0.6098939630453455,0.4937446840569639,0.6666666666666666,0.0,0.23711340206185566,-0.004315191477475388,-0.010304202409280686
100,3,0.1,False,150,False,48,0.6098939630453455,0.49704876553258803,1.0,0.0,0.21649484536082475,9.484454278675997e-06,-0.004770189820685236
100,3,0.1,False,150,False,49,0.6098939630453455,0.49691150641187776,1.0,0.0,0.23711340206185566,0.0014508298077414584,-0.002142593047166307
100,3,0.1,False,150,False,50,0.6098939630453455,0.5010927556754743,1.0,0.0,0.20618556701030927,-0.0013151178160867734,-0.005411937490627651
100,3,0.1,False,150,False,51,0.6098939630453455,0.5026629899310938,1.0,0.0,0.1958762886597938,0.0005554711275558334,-0.002704948869178959
100,3,0.1,False,150,False,52,0.6098939630453455,0.5106119280491255,0.6666666666666666,0.0,0.26804123711340205,-4.689922957798093e-05,0.0011415414953975006
100,3,0.1,False,150,False,53,0.6098939630453455,0.515084207826841,1.0,0.0,0.26804123711340205,0.004473204786200745,-0.00230298066848873
100,3,0.1,False,150,False,54,0.6098939630453455,0.5122515099565729,1.0,0.0,0.24742268041237114,-0.002148629187505323,-0.0029928656217797166
100,3,0.1,False,150,False,55,0.6098939630453455,0.5172537122179466,1.0,0.0,0.24742268041237114,0.0022856025613314313,0.001040233764707299
100,3,0.1,False,150,False,56,0.6098939630453455,0.51427807647216,1.0,0.0,0.23711340206185566,-0.002714004482601028,-0.0034947386482785817
100,3,0.1,False,150,False,57,0.6098939630453455,0.5153737564817675,1.0,0.0,0.30927835051546393,-0.00224341817783172,-0.00040392361946645083
100,3,0.1,False,150,False,58,0.6098939630453455,0.5106741094960354,1.0,0.0,0.20618556701030927,-0.004301026766461972,-0.0004833326935718055
100,3,0.1,False,150,False,59,0.6115213320475024,0.5142739910917135,0.6666666666666666,0.0016273690021568754,0.2268041237113402,0.0027255381479080426,-0.007344971321099181
100,3,0.1,False,150,False,60,0.6115213320475024,0.5164887499599735,1.0,0.0,0.23711340206185566,0.001307558439689886,-0.007103826159151699
100,3,0.1,False,150,False,61,0.6115213320475024,0.5124469232122018,1.0,0.0,0.1958762886597938,-0.0038939286432778876,-0.0012641648976696174
100,3,0.1,False,150,False,62,0.6115213320475024,0.5109998217143993,1.0,0.0,0.26804123711340205,-0.001308251217137665,-0.005230162065789625
100,3,0.1,False,150,False,63,0.6115213320475024,0.5047446375716528,1.0,0.0,0.28865979381443296,-0.004042779985450385,0.00037009019081502004
100,3,0.1,False,150,False,64,0.6115213320475024,0.5032111227270821,1.0,0.0,0.14432989690721648,-0.005228566971304889,-0.0014359910649619748
100,3,0.1,False,150,False,65,0.6115213320475024,0.5122598819022387,1.0,0.0,0.25773195876288657,0.005563601180638857,-0.00611409682281756
100,3,0.1,False,150,False,66,0.6115213320475024,0.5085492924760385,1.0,0.0,0.2268041237113402,-0.004446834466688019,0.0011789651649217303
100,3,0.1,False,150,False,67,0.6115213320475024,0.5126186465398347,1.0,0.0,0.31958762886597936,-0.0004749211686304783,-0.005756056434670813
100,3,0.1,False,150,False,68,0.6115213320475024,0.5203252358225345,1.0,0.0,0.23711340206185566,0.004606242824576724,-0.004294984179923356
100,3,0.1,False,150,False,69,0.6115213320475024,0.522176152202884,1.0,0.0,0.27835051546391754,-0.004446669649684848,-0.001926827318017262
100,3,0.1,False,150,False,70,0.6115213320475024,0.5241120430912454,1.0,0.0,0.27835051546391754,0.001920498579286561,-0.007056877341892267
100,3,0.1,False,150,False,71,0.6115213320475024,0.5275535514076404,1.0,0.0,0.24742268041237114,-0.0016068348928131942,-0.011877966758509596
100,3,0.1,False,150,False,72,0.6115213320475024,0.5301963150942663,1.0,0.0,0.31958762886597936,0.0036912191261664214,-0.005016496775544713
100,3,0.1,False,150,False,73,0.6115213320475024,0.5337890347736257,1.0,0.0,0.27835051546391754,-8.53700741848763e-05,-0.011350553570657125
100,3,0.1,False,150,False,74,0.6115213320475024,0.5307638708940623,1.0,0.0,0.1958762886597938,-0.0032597441253151135,-0.015360392240408157
100,3,0.1,False,150,False,75,0.6115490723976096,0.5321155918000927,0.6666666666666666,2.7740350107219314e-05,0.26804123711340205,0.00037514972886257297,-0.008551020064686474
100,3,0.1,False,150,False,76,0.6115490723976096,0.5373952330249243,1.0,0.0,0.17525773195876287,0.002505637923644632,-0.007581285671018012
100,3,0.1,False,150,False,77,0.6115490723976096,0.5383014262901803,1.0,0.0,0.24742268041237114,0.000848905158151433,-0.008059172973140738
100,3,0.1,False,150,False,78,0.6115490723976096,0.5368639897784002,1.0,0.0,0.1958762886597938,0.0017002882197311331,-0.011847441174275835
100,3,0.1,False,150,False,79,0.6115490723976096,0.5392602633048424,1.0,0.0,0.2268041237113402,-1.5321409398203182e-05,-0.003980919780245136
100,3,0.1,False,150,False,80,0.6115490723976096,0.5398629030242287,1.0,0.0,0.25773195876288657,-0.0009320324655022961,-0.012347322657397825
100,3,0.1,False,150,False,81,0.6115490723976096,0.5429294012640614,1.0,0.0,0.18556701030927836,-0.0004924184271395319,-0.002049551105680209
100,3,0.1,False,150,False,82,0.6115490723976096,0.5391655605124424,1.0,0.0,0.14432989690721648,-0.002228184057838254,-0.008940972698436689
100,3,0.1,False,150,False,83,0.6115490723976096,0.5412097769361485,1.0,0.0,0.25773195876288657,-0.0026847772066860877,-0.0003504146711127698
100,3,0.1,False,150,False,84,0.6115490723976096,0.5400564119198369,1.0,0.0,0.1958762886597938,-0.0031605376738988535,-0.01855072665985135
100,3,0.1,False,150,False,85,0.6115490723976096,0.546668992979144,1.0,0.0,0.32989690721649484,0.004223556479030813,0.009395710519492737
100,3,0.1,False,150,False,86,0.6115490723976096,0.5387780869020966,1.0,0.0,0.14432989690721648,-0.006029255612179679,-0.003248516974320159
100,3,0.1,False,150,False,87,0.6115490723976097,0.5362829961774912,0.6666666666666666,1.1102230246251565e-16,0.2268041237113402,-0.0048523883109034965,-0.004438000505571329
100,3,0.1,False,150,False,88,0.6115490723976097,0.5391641579858585,1.0,0.0,0.25773195876288657,-0.00029683450226826604,-0.0015475411708822274
100,3,0.1,False,150,False,89,0.6115490723976097,0.5441007795258951,1.0,0.0,0.25773195876288657,-0.000374274280350106,-0.004922711504323759
100,3,0.1,False,150,False,90,0.6115490723976097,0.5440545211208512,1.0,0.0,0.1958762886597938,0.00047199062835622733,-0.005214663590937319
100,3,0.1,False,150,False,91,0.6115490723976097,0.5425940459010545,1.0,0.0,0.2268041237113402,0.0011596875862695739,-0.00037257597016395995
100,3,0.1,False,150,False,92,0.6115490723976097,0.53479513055297,1.0,0.0,0.2268041237113402,-0.005877268718158481,-0.00983579195304709
100,3,0.1,False,150,False,93,0.6115490723976097,0.5328389718452395,1.0,0.0,0.18556701030927836,-0.003506019457773996,-0.004436668767582058
100,3,0.1,False,150,False,94,0.6115490723976097,0.5354933008040145,1.0,0.0,0.27835051546391754,0.0021174597851101296,-0.005463321419707778
100,3,0.1,False,150,False,95,0.6115490723976097,0.5358471338525913,1.0,0.0,0.25773195876288657,-0.0013458289882135644,-0.005882720540285578
100,3,0.1,False,150,False,96,0.6115490723976097,0.5316407714302865,1.0,0.0,0.20618556701030927,-0.005312796892961225,-0.007397637067080481
100,3,0.1,False,150,False,97,0.6115490723976097,0.5306691974112084,1.0,0.0,0.15463917525773196,-0.005153858386311308,-0.0005854642298104284
100,3,0.1,False,150,False,98,0.6115490723976097,0.5305131371826607,1.0,0.0,0.16494845360824742,-0.004924391546852543,-0.004773714369456977
100,3,0.1,False,150,False,99,0.6115490723976097,0.5316570782265035,1.0,0.0,0.26804123711340205,0.0031138829680319017,-0.00910707193274234
100,3,0.1,False,150,False,100,0.6115490723976097,0.5274833298156931,1.0,0.0,0.18556701030927836,-0.006186468316426693,-0.025248708601459308
100,3,0.1,False,150,False,101,0.6115490723976097,0.5276079959495023,1.0,0.0,0.18556701030927836,-0.0021611712514230668,-0.00039896942300193805
100,3,0.1,False,150,False,102,0.6115490723976097,0.5307052106849943,1.0,0.0,0.25773195876288657,0.0010053465580034697,-0.006045835141392131
100,3,0.1,False,150,False,103,0.6115490723976097,0.5313419217171695,1.0,0.0,0.2268041237113402,0.0010498523414084154,-0.0052196458769884395
100,3,0.1,False,150,False,104,0.6115490723976098,0.5363345363740867,0.6666666666666666,1.1102230246251565e-16,0.2268041237113402,-0.0015633960731154437,-0.0064166483953229545
100,3,0.1,False,150,False,105,0.6164841567464645,0.5388998167103803,0.6666666666666666,0.004935084348854701,0.20618556701030927,-0.0029234351386508033,-0.004623402689946543
100,3,0.1,False,150,False,106,0.6164841567464645,0.5324888032696572,0.6666666666666666,0.0,0.14432989690721648,-0.0043805405351965265,-0.0009841181152310484
100,3,0.1,False,150,False,107,0.6164841567464645,0.5360678342676065,1.0,0.0,0.1958762886597938,-0.0003597312604278082,-0.007908635524437907
100,3,0.1,False,150,False,108,0.6164841567464645,0.5415030586803548,1.0,0.0,0.23711340206185566,-0.004446554002886992,0.0017960457717974912
100,3,0.1,False,150,False,109,0.6164841567464645,0.5442819018325509,1.0,0.0,0.28865979381443296,-0.0007145689950589146,-0.003195455552454198
100,3,0.1,False,150,False,110,0.6164841567464645,0.538462171896897,1.0,0.0,0.2268041237113402,-0.0022932296710941194,-0.00714371515713586
100,3,0.1,False,150,False,111,0.6164841567464645,0.5431432731889434,1.0,0.0,0.28865979381443296,0.0016477270868813215,-0.007074755306747299
100,3,0.1,False,150,False,112,0.6164841567464645,0.5431213063110396,1.0,0.0,0.20618556701030927,-0.0018487529181371264,-0.007745286881527758
100,3,0.1,False,150,False,113,0.6164841567464645,0.5501690723592407,1.0,0.0,0.24742268041237114,0.0024355367226988668,-0.006375269134449191
100,3,0.1,False,150,False,114,0.6164841567464645,0.5421957518055822,1.0,0.0,0.21649484536082475,-0.0035917353435929128,-0.00763904603811989
100,3,0.1,False,150,False,115,0.6164841567464645,0.5519761137499111,1.0,0.0,0.23711340206185566,0.0010293745506141131,-7.451371858910872e-05
100,3,0.1,False,150,False,116,0.6164841567464645,0.5530621110893826,1.0,0.0,0.2268041237113402,-0.0008106652005583439,-0.0009854220600747255
100,3,0.1,False,150,False,117,0.6164841567464645,0.5518702093212471,1.0,0.0,0.20618556701030927,-0.0009586565508447832,-0.0030821572236591007
100,3,0.1,False,150,False,118,0.6164841567464645,0.5535864797931883,1.0,0.0,0.28865979381443296,-0.0010420825575849705,0.000530361601991072
100,3,0.1,False,150,False,119,0.6164841567464645,0.5560940193246091,1.0,0.0,0.23711340206185566,0.0009287771452239054,0.0011368986366387748
100,3,0.1,False,150,False,120,0.6164841567464645,0.5551629537065773,1.0,0.0,0.25773195876288657,-0.0015973929079575744,-0.0007525800085395051
100,3,0.1,False,150,False,121,0.6164841567464645,0.5555165905137234,0.6666666666666666,0.0,0.2268041237113402,-0.001966362080333859,-0.016043587779860115
100,3,0.1,False,150,False,122,0.6164841567464645,0.5549743680276266,1.0,0.0,0.25773195876288657,-0.0008651229780652078,-0.01965251584369071
100,3,0.1,False,150,False,123,0.6164841567464645,0.5592339880658256,1.0,0.0,0.16494845360824742,0.0015693037102130923,-0.01082211862350732
100,3,0.1,False,150,False,124,0.6164841567464645,0.5572161466352296,1.0,0.0,0.1958762886597938,-0.00207376510297655,-0.014966187618943342
100,3,0.1,False,150,False,125,0.6164841567464645,0.557856205160092,1.0,0.0,0.20618556701030927,-0.0017923713837479543,-0.007852444193389855
100,3,0.1,False,150,False,126,0.6164841567464645,0.5577428890365342,1.0,0.0,0.25773195876288657,0.0009703417102065614,-0.007490323455961441
100,3,0.1,False,150,False,127,0.6164841567464645,0.5584509599322423,1.0,0.0,0.2268041237113402,0.00015846186206870086,-0.00457932529137163
100,3,0.1,False,150,False,128,0.6164841567464645,0.5566589350649757,1.0,0.0,0.29896907216494845,-0.0003635688050649079,-0.014679403688315636
100,3,0.1,False,150,False,129,0.6164841567464645,0.5578588615053169,0.6666666666666666,0.0,0.20618556701030927,-0.0012287585748812484,-0.007998690273244895
100,3,0.1,False,150,False,130,0.6164841567464645,0.5582746981866927,1.0,0.0,0.1958762886597938,-0.0014353924647162257,-0.017177157911985916
100,3,0.1,False,150,False,131,0.6164841567464645,0.5582504180883853,1.0,0.0,0.1958762886597938,-0.0006299197626030545,-0.03425320151235356
100,3,0.1,False,150,False,132,0.6164841567464645,0.5582124114537774,1.0,0.0,0.24742268041237114,-0.002354846503243332,-0.01688945944256938
100,3,0.1,False,150,False,133,0.6164841567464645,0.5554281394942802,1.0,0.0,0.25773195876288657,3.656667286420784e-05,-0.013035259273186155
100,3,0.1,False,150,False,134,0.6164841567464645,0.5564080165892701,1.0,0.0,0.2268041237113402,-0.0007251721144216802,-0.005168125220007358
